sample_idx,has_hemorrhage,iou_hemorrhage,iou_background,mean_iou,true_positives,false_positives,false_negatives,true_negatives,sensitivity,specificity,precision,recall,dice
586,True,0.0,0.9841,0.4921,0,0,1041,64495,0.0,1.0,N/A,0.0,0.0
587,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
588,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
589,True,0.2643,0.9945,0.6294,129,103,256,65048,0.3351,0.9984,0.556,0.3351,0.4182
590,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
591,True,0.7479,0.9959,0.8719,792,23,244,64477,0.7645,0.9996,0.9718,0.7645,0.8558
592,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
593,True,0.1758,0.9968,0.5863,45,0,211,65280,0.1758,1.0,1.0,0.1758,0.299
594,True,0.0,0.9954,0.4977,0,0,300,65236,0.0,1.0,N/A,0.0,0.0
595,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
596,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
597,True,0.086,0.9714,0.5287,176,5,1865,63490,0.0862,0.9999,0.9724,0.0862,0.1584
598,True,0.0,0.9886,0.4943,0,39,707,64790,0.0,0.9994,0.0,0.0,0.0
599,True,0.2914,0.9828,0.6371,461,205,916,63954,0.3348,0.9968,0.6922,0.3348,0.4513
600,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
601,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
602,True,0.0,0.9886,0.4943,0,0,747,64789,0.0,1.0,N/A,0.0,0.0
603,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
604,True,0.6684,0.9981,0.8333,250,122,2,65162,0.9921,0.9981,0.672,0.9921,0.8013
605,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
606,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
607,True,0.0,0.9992,0.4996,0,9,41,65486,0.0,0.9999,0.0,0.0,0.0
608,True,0.86,0.9995,0.9297,215,28,7,65286,0.9685,0.9996,0.8848,0.9685,0.9247
609,True,0.9078,0.9993,0.9535,433,41,3,65059,0.9931,0.9994,0.9135,0.9931,0.9516
610,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
611,True,0.0,0.9994,0.4997,0,0,40,65496,0.0,1.0,N/A,0.0,0.0
612,True,0.0,0.995,0.4975,0,0,326,65210,0.0,1.0,N/A,0.0,0.0
613,True,0.5917,0.9968,0.7943,300,147,60,65029,0.8333,0.9977,0.6711,0.8333,0.7435
614,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
615,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
616,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
617,True,0.0696,0.9929,0.5312,35,95,373,65033,0.0858,0.9985,0.2692,0.0858,0.1301
618,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
619,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
620,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
621,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
622,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
623,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
624,True,0.8477,0.9995,0.9236,167,19,11,65339,0.9382,0.9997,0.8978,0.9382,0.9176
625,True,0.8033,0.9998,0.9015,49,5,7,65475,0.875,0.9999,0.9074,0.875,0.8909
626,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
627,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
628,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
629,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
630,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
631,True,0.8814,0.999,0.9402,483,64,1,64988,0.9979,0.999,0.883,0.9979,0.937
632,True,0.0,0.999,0.4995,0,0,67,65469,0.0,1.0,N/A,0.0,0.0
633,True,0.5778,0.9994,0.7886,52,38,0,65446,1.0,0.9994,0.5778,1.0,0.7324
634,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
635,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
636,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
637,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
638,True,0.8299,0.9996,0.9148,122,25,0,65389,1.0,0.9996,0.8299,1.0,0.9071
639,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
640,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
641,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
642,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
643,False,0.0,0.999,0.4995,0,67,0,65469,N/A,0.999,0.0,N/A,0.0
644,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
645,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
646,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
647,True,0.0,0.995,0.4975,0,79,250,65207,0.0,0.9988,0.0,0.0,0.0
648,True,0.5659,0.994,0.7799,511,225,167,64633,0.7537,0.9965,0.6943,0.7537,0.7228
649,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
650,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
651,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
652,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
653,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
654,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
655,True,0.1285,0.9837,0.5561,157,934,131,64314,0.5451,0.9857,0.1439,0.5451,0.2277
656,True,0.4871,0.9979,0.7425,132,63,76,65265,0.6346,0.999,0.6769,0.6346,0.6551
657,True,0.8652,0.9976,0.9314,976,140,12,64408,0.9879,0.9978,0.8746,0.9879,0.9278
658,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
659,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
660,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
661,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
662,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
663,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
664,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
665,True,0.789,0.9987,0.8938,329,19,69,65119,0.8266,0.9997,0.9454,0.8266,0.882
666,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
667,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
668,True,0.0754,0.9972,0.5363,15,0,184,65337,0.0754,1.0,1.0,0.0754,0.1402
669,True,0.0,0.98,0.49,0,746,562,64228,0.0,0.9885,0.0,0.0,0.0
670,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
671,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
672,True,0.5961,0.9984,0.7973,152,95,8,65281,0.95,0.9985,0.6154,0.95,0.7469
673,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
674,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
675,True,0.7769,0.9909,0.8839,2009,572,5,62950,0.9975,0.991,0.7784,0.9975,0.8744
676,True,0.0,0.9965,0.4982,0,19,213,65304,0.0,0.9997,0.0,0.0,0.0
677,True,0.7083,0.9977,0.853,357,147,0,65032,1.0,0.9977,0.7083,1.0,0.8293
678,False,0.0,0.9989,0.4994,0,75,0,65461,N/A,0.9989,0.0,N/A,0.0
679,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
680,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
681,True,0.3125,0.9973,0.6549,80,149,27,65280,0.7477,0.9977,0.3493,0.7477,0.4762
682,True,0.4419,0.9985,0.7202,76,0,96,65364,0.4419,1.0,1.0,0.4419,0.6129
683,False,0.0,0.9997,0.4999,0,18,0,65518,N/A,0.9997,0.0,N/A,0.0
684,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
685,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
686,True,0.3329,0.9917,0.6623,271,9,534,64722,0.3366,0.9999,0.9679,0.3366,0.4995
687,True,0.7611,0.9968,0.879,666,161,48,64661,0.9328,0.9975,0.8053,0.9328,0.8644
688,True,0.0,0.9996,0.4998,0,0,24,65512,0.0,1.0,N/A,0.0,0.0
689,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
690,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
691,True,0.12,0.9987,0.5593,12,4,84,65436,0.125,0.9999,0.75,0.125,0.2143
692,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
693,True,0.3399,0.9908,0.6653,310,77,525,64624,0.3713,0.9988,0.801,0.3713,0.5074
694,True,0.5362,0.9995,0.7679,37,2,30,65467,0.5522,1.0,0.9487,0.5522,0.6981
695,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
696,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
697,True,0.2636,0.995,0.6293,116,120,204,65096,0.3625,0.9982,0.4915,0.3625,0.4173
698,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
699,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
700,True,0.0,0.9987,0.4993,0,0,87,65449,0.0,1.0,N/A,0.0,0.0
701,True,0.8978,0.9994,0.9486,325,34,3,65174,0.9909,0.9995,0.9053,0.9909,0.9461
702,True,0.5707,0.9918,0.7813,706,66,465,64299,0.6029,0.999,0.9145,0.6029,0.7267
703,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
704,True,0.9468,0.9998,0.9733,249,9,5,65273,0.9803,0.9999,0.9651,0.9803,0.9727
705,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
706,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
707,True,0.2793,0.998,0.6387,50,60,69,65357,0.4202,0.9991,0.4545,0.4202,0.4367
708,False,0.0,0.9991,0.4995,0,62,0,65474,N/A,0.9991,0.0,N/A,0.0
709,True,0.0,0.9981,0.499,0,32,95,65409,0.0,0.9995,0.0,0.0,0.0
710,True,0.8263,0.9996,0.913,138,13,16,65369,0.8961,0.9998,0.9139,0.8961,0.9049
711,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
712,True,0.5741,0.9996,0.7869,31,14,9,65482,0.775,0.9998,0.6889,0.775,0.7294
713,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
714,True,0.0,0.9907,0.4954,0,0,607,64929,0.0,1.0,N/A,0.0,0.0
715,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
716,True,0.0,0.9988,0.4994,0,0,80,65456,0.0,1.0,N/A,0.0,0.0
717,True,0.456,0.9979,0.727,114,129,7,65286,0.9421,0.998,0.4691,0.9421,0.6264
718,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
719,True,0.5729,0.9969,0.7849,275,186,19,65056,0.9354,0.9971,0.5965,0.9354,0.7285
720,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
721,True,0.7533,0.9937,0.8735,1240,61,345,63890,0.7823,0.999,0.9531,0.7823,0.8593
722,True,0.5746,0.9979,0.7863,181,134,0,65221,1.0,0.9979,0.5746,1.0,0.7298
723,True,0.8233,0.9994,0.9113,191,34,7,65304,0.9646,0.9995,0.8489,0.9646,0.9031
724,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
725,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
726,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
727,True,0.0,0.9972,0.4986,0,0,185,65351,0.0,1.0,N/A,0.0,0.0
728,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
729,True,0.838,0.9984,0.9182,538,53,51,64894,0.9134,0.9992,0.9103,0.9134,0.9119
730,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
731,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
732,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
733,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
734,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
735,True,0.0,0.9996,0.4998,0,0,29,65507,0.0,1.0,N/A,0.0,0.0
736,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
737,True,0.7248,0.9994,0.8621,108,37,4,65387,0.9643,0.9994,0.7448,0.9643,0.8405
738,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
739,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
740,True,0.8859,0.9992,0.9426,396,32,19,65089,0.9542,0.9995,0.9252,0.9542,0.9395
741,True,0.8579,0.9991,0.9285,338,56,0,65142,1.0,0.9991,0.8579,1.0,0.9235
742,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
743,True,0.5762,0.9986,0.7874,121,85,4,65326,0.968,0.9987,0.5874,0.968,0.7311
744,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
745,True,0.0,0.9865,0.4933,0,0,883,64653,0.0,1.0,N/A,0.0,0.0
746,True,0.0185,0.9992,0.5089,1,0,53,65482,0.0185,1.0,1.0,0.0185,0.0364
747,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
748,True,0.314,0.9578,0.6359,1242,31,2682,61581,0.3165,0.9995,0.9756,0.3165,0.478
749,False,0.0,0.9995,0.4997,0,36,0,65500,N/A,0.9995,0.0,N/A,0.0
750,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
751,True,0.8958,0.9985,0.9472,808,93,1,64634,0.9988,0.9986,0.8968,0.9988,0.945
752,True,0.6979,0.9868,0.8423,1943,324,517,62752,0.7898,0.9949,0.8571,0.7898,0.8221
753,True,0.0,0.9971,0.4986,0,0,188,65348,0.0,1.0,N/A,0.0,0.0
754,True,0.6659,0.9977,0.8318,301,151,0,65084,1.0,0.9977,0.6659,1.0,0.7995
755,False,0.0,0.9945,0.4973,0,359,0,65177,N/A,0.9945,0.0,N/A,0.0
756,True,0.4771,0.9991,0.7381,52,6,51,65427,0.5049,0.9999,0.8966,0.5049,0.646
757,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
758,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
759,True,0.4358,0.9968,0.7163,163,119,92,65162,0.6392,0.9982,0.578,0.6392,0.6071
760,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
761,True,0.9431,0.9995,0.9713,564,13,21,64938,0.9641,0.9998,0.9775,0.9641,0.9707
762,True,0.1164,0.9898,0.5531,88,507,161,64780,0.3534,0.9922,0.1479,0.3534,0.2085
763,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
764,True,0.9233,0.9996,0.9614,325,7,20,65184,0.942,0.9999,0.9789,0.942,0.9601
765,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
766,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
767,True,0.8588,0.9969,0.9278,1229,84,118,64105,0.9124,0.9987,0.936,0.9124,0.9241
768,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
769,True,0.6044,0.9896,0.797,1028,350,323,63835,0.7609,0.9945,0.746,0.7609,0.7534
770,True,0.0,0.9996,0.4998,0,0,28,65508,0.0,1.0,N/A,0.0,0.0
771,True,0.0,0.9954,0.4977,0,40,263,65233,0.0,0.9994,0.0,0.0,0.0
772,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
773,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
774,True,0.8601,0.9983,0.9292,670,98,11,64757,0.9838,0.9985,0.8724,0.9838,0.9248
775,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
776,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
777,False,0.0,0.9995,0.4997,0,34,0,65502,N/A,0.9995,0.0,N/A,0.0
778,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
779,False,0.0,0.9988,0.4994,0,76,0,65460,N/A,0.9988,0.0,N/A,0.0
780,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
781,True,0.5101,0.9884,0.7492,784,568,185,63999,0.8091,0.9912,0.5799,0.8091,0.6756
782,True,0.0028,0.9946,0.4987,1,0,356,65179,0.0028,1.0,1.0,0.0028,0.0056
783,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
784,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
785,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
786,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
787,True,0.0,0.9899,0.495,0,99,560,64877,0.0,0.9985,0.0,0.0,0.0
788,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
789,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
790,True,0.6591,0.9921,0.8256,992,506,7,64031,0.993,0.9922,0.6622,0.993,0.7946
791,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
792,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
793,True,0.0,0.9971,0.4985,0,2,191,65343,0.0,1.0,0.0,0.0,0.0
794,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
795,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
796,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
797,False,0.0,1.0,0.5,0,1,0,65535,N/A,1.0,0.0,N/A,0.0
798,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
799,True,0.6095,0.9994,0.8044,64,4,37,65431,0.6337,0.9999,0.9412,0.6337,0.7574
800,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
801,False,0.0,0.9986,0.4993,0,93,0,65443,N/A,0.9986,0.0,N/A,0.0
802,False,0.0,0.9984,0.4992,0,105,0,65431,N/A,0.9984,0.0,N/A,0.0
803,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
804,True,0.2188,0.9985,0.6086,28,0,100,65408,0.2188,1.0,1.0,0.2188,0.359
805,True,0.0,0.992,0.496,0,0,525,65011,0.0,1.0,N/A,0.0,0.0
806,True,0.2676,0.9984,0.633,38,15,89,65394,0.2992,0.9998,0.717,0.2992,0.4222
807,True,0.0,0.9978,0.4989,0,0,142,65394,0.0,1.0,N/A,0.0,0.0
808,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
809,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
810,True,0.2188,0.9992,0.609,14,25,25,65472,0.359,0.9996,0.359,0.359,0.359
811,True,0.2157,0.9959,0.6058,74,60,209,65193,0.2615,0.9991,0.5522,0.2615,0.3549
812,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
813,False,0.0,1.0,0.5,0,2,0,65534,N/A,1.0,0.0,N/A,0.0
814,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
815,True,0.1444,0.9904,0.5674,106,29,599,64802,0.1504,0.9996,0.7852,0.1504,0.2524
816,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
817,True,0.0,0.9903,0.4951,0,465,171,64900,0.0,0.9929,0.0,0.0,0.0
818,True,0.4779,0.996,0.737,238,260,0,65038,1.0,0.996,0.4779,1.0,0.6467
819,True,0.8124,0.9982,0.9053,511,64,54,64907,0.9044,0.999,0.8887,0.9044,0.8965
820,True,0.0,0.9989,0.4995,0,0,69,65467,0.0,1.0,N/A,0.0,0.0
821,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
822,True,0.0,0.9885,0.4942,0,0,756,64780,0.0,1.0,N/A,0.0,0.0
823,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
824,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
825,True,0.0,0.9965,0.4982,0,0,230,65306,0.0,1.0,N/A,0.0,0.0
826,True,0.0,0.994,0.497,0,31,365,65140,0.0,0.9995,0.0,0.0,0.0
827,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
828,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
829,True,0.4416,0.9914,0.7165,442,0,559,64535,0.4416,1.0,1.0,0.4416,0.6126
830,True,0.3395,0.9962,0.6678,129,66,185,65156,0.4108,0.999,0.6615,0.4108,0.5069
831,True,0.716,0.9972,0.8566,464,92,92,64888,0.8345,0.9986,0.8345,0.8345,0.8345
832,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
833,True,0.2547,0.9963,0.6255,82,14,226,65214,0.2662,0.9998,0.8542,0.2662,0.4059
834,True,0.9335,0.9993,0.9664,660,43,4,64829,0.994,0.9993,0.9388,0.994,0.9656
835,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
836,True,0.8936,0.9994,0.9465,336,36,4,65160,0.9882,0.9994,0.9032,0.9882,0.9438
837,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
838,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
839,True,0.7662,0.9967,0.8815,698,165,48,64625,0.9357,0.9975,0.8088,0.9357,0.8676
840,True,0.1828,0.9954,0.5891,68,0,304,65164,0.1828,1.0,1.0,0.1828,0.3091
841,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
842,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
843,True,0.6667,0.9995,0.8331,64,29,3,65440,0.9552,0.9996,0.6882,0.9552,0.8
844,True,0.6602,0.9932,0.8267,851,27,411,64247,0.6743,0.9996,0.9692,0.6743,0.7953
845,True,0.0,0.9897,0.4948,0,87,590,64859,0.0,0.9987,0.0,0.0,0.0
846,True,0.0,0.9982,0.4991,0,0,121,65415,0.0,1.0,N/A,0.0,0.0
847,True,0.0104,0.984,0.4972,11,0,1051,64474,0.0104,1.0,1.0,0.0104,0.0205
848,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
849,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
850,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
851,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
852,True,0.6595,0.9985,0.829,184,90,5,65257,0.9735,0.9986,0.6715,0.9735,0.7948
853,True,0.8676,0.9997,0.9337,118,15,3,65400,0.9752,0.9998,0.8872,0.9752,0.9291
854,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
855,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
856,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
857,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
858,True,0.6667,0.9978,0.8322,292,39,107,65098,0.7318,0.9994,0.8822,0.7318,0.8
859,False,0.0,0.9999,0.5,0,5,0,65531,N/A,0.9999,0.0,N/A,0.0
860,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
861,True,0.5161,0.9995,0.7578,32,8,22,65474,0.5926,0.9999,0.8,0.5926,0.6809
862,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
863,True,0.0,0.9772,0.4886,0,0,1492,64044,0.0,1.0,N/A,0.0,0.0
864,True,0.7692,0.9994,0.8843,130,36,3,65367,0.9774,0.9994,0.7831,0.9774,0.8696
865,True,0.5068,0.9978,0.7523,150,12,134,65240,0.5282,0.9998,0.9259,0.5282,0.6726
866,True,0.7625,0.9991,0.8808,183,54,3,65296,0.9839,0.9992,0.7722,0.9839,0.8652
867,True,0.4625,0.9987,0.7306,74,80,6,65376,0.925,0.9988,0.4805,0.925,0.6325
868,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
869,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
870,True,0.0,0.998,0.499,0,0,132,65404,0.0,1.0,N/A,0.0,0.0
871,True,0.8515,0.9985,0.925,562,32,66,64876,0.8949,0.9995,0.9461,0.8949,0.9198
872,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
873,True,0.8154,0.9978,0.9066,645,88,58,64745,0.9175,0.9986,0.8799,0.9175,0.8983
874,False,0.0,0.9957,0.4979,0,280,0,65256,N/A,0.9957,0.0,N/A,0.0
875,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
876,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
877,False,N/A,1.0,1.0,0,0,0,65536,N/A,1.0,N/A,N/A,N/A
